Id_juego,Nombre,Desarrollador,Año_lanzamiento,Género
646930,868-HACK - PLAN.B,Michael Brough,2017,"['Indie', 'Strategy']"
665880,Survivor VR,N/D,2017,"Action, Adventure, Simulation, Strategy"
666060,Derelict Fleet,Bionic Pony,2017,"['Action', 'Adventure', 'Indie']"
649330,Wonder Boy: The Dragon's Trap - Original Soundtrack,Lizardcube,2017,"['Action', 'Adventure', 'Indie']"
667710,A Tale of Caos: Overture - Act III,ExperaGameStudio,2017,"['Adventure', 'Indie']"
636470,Tungulus,mangamengine,2017,['Indie']
497621,Awesomenauts - Pyromancer Smiles Skin,Ronimo Games,2017,"['Action', 'Indie', 'Strategy']"
648260,Insane Road,40Ggames,2017,"['Action', 'Adventure', 'Indie', 'Racing']"
647371,VR Sports - Table Tennis,SAT-BOX,2017,"['Action', 'Casual', 'Indie', 'Sports']"
661480,UniOne,PlayColorfulGames,2017,"['Casual', 'Indie', 'Strategy']"
674310,THE 2048,Thick &amp; Thin,2017,['Indie']
628660,Lode Runner Legacy,"Tozai Games, Inc.,O-TWO inc.",2017,"['Action', 'Casual']"
656310,Dracula's Library,G. Malta,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
645260,Trophy Fishing 2,Overgroup,2017,"['Free to Play', 'Simulation', 'Sports']"
659950,Travel Riddles: Trip To Italy,Notus Games Ltd,2017,['Casual']
562372,Train Simulator: Mighty Seddin Freight Route Add-On,Aerosoft GmbH,2017,['Simulation']
500248,Train Simulator: Aerotrain Streamlined Train Add-On,Digital Train Model,2017,['Simulation']
667300,aMAZE 3D,Blender Games,2017,"['Casual', 'Indie']"
647430,Game of Emperors,Imperia Online LTD,2017,['Strategy']
654900,qop,Quiet River,2017,"['Casual', 'Indie']"
477030,The Lion's Song: Episode 4 - Closure,Mi'pu'mi Games GmbH,2017,"['Adventure', 'Indie']"
655130,LSDriver 2,Manic Mind Game Lab,2017,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
498990,Balloon Chair Death Match,N/D,2017,Action
466810,Soulslayer～灭魂·误佳期～,开水工作室,2017,"['Adventure', 'Casual', 'Indie']"
614970,Qbike: Cyberpunk Motorcycles,N/D,2017,"Action, Casual, Massively Multiplayer, Racing, Simulation, Sports, Early Access"
662950,CloudCity VR,N/D,2017,"Indie, Simulation, Strategy"
654910,YANKAI'S PEAK.,Kenny Sun,2017,['Indie']
663240,All You Can Eat,Gamechuck,2017,"['Adventure', 'Casual', 'Indie']"
647250,To Be Takei,N/D,2014,['N/D']
668710,Steam Starter Pack,Disruptor Beam Inc.,2017,"['Adventure', 'Free to Play', 'RPG', 'Strategy']"
655470,A Goo Adventure,StarSystemStudios™,2017,"['Action', 'Adventure', 'Casual', 'Indie']"
581750,Origin Of Destiny - Donation #2,Michael Howard,2017,"['Adventure', 'Free to Play', 'Indie', 'RPG']"
654990,Dude Simulator,Kiddy,2017,"['Action', 'Adventure', 'Indie', 'Simulation']"
668714,Steam Fleet Commander Pack,Disruptor Beam Inc.,2017,"['Adventure', 'Free to Play', 'RPG', 'Strategy']"
674300,World of Guns: Shotguns Pack #1,Noble Empire Corp.,2017,"['Free to Play', 'Indie', 'Simulation']"
585920,Puzzle One,Portponky,2017,"['Casual', 'Indie']"
662210,Metal as Phuk,Crankage Games,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
489570,Antisphere,"Soap Interactive, Lion Game Lion",2017,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
663390,Rento Fortune - Online Dice Board Game,LAN - GAMES EOOD,2017,"['Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
630160,Super Rocket Shootout,Oddly Shaped Pixels,2017,"['Action', 'Indie']"
535690,Crash Force®,Ascanio Entertainment,2017,"['Action', 'Indie', 'RPG']"
657260,救う(SHE SAVE),いくちおすてご,2017,['Action']
602510,Gettysburg: The Tide Turns,Shenandoah Studio,2017,['Strategy']
647940,Shrouded Tales: Revenge of Shadows Collector's Edition,Friendly Cactus,2017,"['Adventure', 'Casual']"
303610,Suicide Guy,Fabio Ferrara,2017,['Action']
654970,Numberline 2,"Eugene Radaev,Egor Magurin",2017,"['Casual', 'Indie']"
673570,Squadron: Sky Guardians,RSK Entertainment,2017,"['Action', 'Indie', 'Simulation']"
670370,Fallen Cube,WRD,2017,['Indie']
502520,Ultimate General: Civil War,Game-Labs,2017,"['Indie', 'Simulation', 'Strategy']"
522210,Serial Cleaner,iFun4All S.A.,2017,"['Action', 'Indie']"
641980,Block Survival: Legend of the Lost Islands,Battle Blockyverse Studios,2017,"['Action', 'Adventure', 'Indie']"
658340,Edge of Insanity,Grotta Game Studio,N/D,['Indie']
664350,German Fortress 3D,"Nikita ""Ghost_RUS""",2017,"['Action', 'Indie']"
666310,Space of Darkness,PilotLumpa Gaming,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
643270,OLDTV,Creability,2017,"['Free to Play', 'Indie']"
667920,Survival Tycoon™,Kev Jackson,2017,"['Casual', 'Indie', 'Simulation', 'Strategy']"
656560,Castaway Home Designer,Stolen Couch Games,2017,"['Casual', 'Indie', 'Simulation']"
660320,M.A.C.E. Tower Defense,EntwicklerX,2017,"['Action', 'Indie', 'Strategy']"
659940,Travel Riddles: Trip To France,Notus Games Ltd,2017,['Casual']
659260,Canvas Quest,Chao's Playmate,2017,"['Adventure', 'Indie', 'RPG']"
660970,Persian: The Great Lamp Heist,TSL,2017,"['Action', 'Adventure', 'Indie']"
661000,Flow:The Sliding,Cubamano,2017,"['Casual', 'Indie']"
663730,Invasion of Barbarians,71Games,2017,"['Adventure', 'Indie', 'RPG']"
662470,SoundLites,N/D,2017,"Casual, Free to Play, Indie"
658430,Professor Watts Word Search: Into The Ocean,Ripknot Systems,2017,"['Casual', 'Indie', 'Strategy']"
656360,BOUNCED,Deceptive Games Ltd.,2017,"['Adventure', 'Casual', 'Indie']"
458660,The Slimeking's Tower,CodeManu,2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
635070,THE WALL 墙,ZuoBuLaiGame,2017,['Action']
659090,Proviant,BetsonGames,2017,"['Indie', 'RPG', 'Simulation', 'Strategy']"
679950,Trapped Summoner - Taigren`s Secrets,Trapped Team,2017,"['Action', 'Adventure', 'Indie', 'RPG']"
659890,Fantasy Mosaics 17: New Palette,Andy Jurko,2016,"['Casual', 'Indie']"
671950,The Initial Original Sound Track,Restory Studio,2017,"['Action', 'Adventure', 'Indie', 'RPG']"
657590,Grav Blazer,Ripknot Systems,2017,"['Action', 'Casual', 'Indie']"
580200,Yonder: The Cloud Catcher Chronicles,Prideful Sloth,2017,"['Adventure', 'Indie']"
664050,StopTime Drive,vaniloput games,2017,"['Casual', 'Indie']"
667820,Farmington Tales,Playcademy,2017,"['Casual', 'Simulation']"
678250,NoserLand,Alexandr Shvab,2017,['Adventure']
654010,Project MALLOW,Aggressive Combustion,2017,"['Action', 'Indie']"
667750,Indie Friends Pack,WeirdBeard,2017,"['Casual', 'Indie']"
652550,Vickinachi,Hariharan S,2017,"['Action', 'Adventure', 'RPG']"
436920,Grimoire: Manastorm - Fire Class,Omniconnection,2017,"['Action', 'Free to Play', 'Indie']"
426980,Grimoire: Manastorm - Earth Class,Omniconnection,2017,"['Action', 'Free to Play', 'Indie']"
426960,Grimoire: Manastorm - Nether Class,Omniconnection,2017,"['Action', 'Free to Play', 'Indie']"
428820,Grimoire: Manastorm - Lightning Class,Omniconnection,2017,"['Action', 'Free to Play', 'Indie']"
428821,Grimoire: Manastorm - Nature Class,Omniconnection,2017,"['Action', 'Free to Play', 'Indie']"
637700,Rocksmith® 2014 Edition – Remastered – Spin Doctors - “Little Miss Can’t Be Wrong”,Ubisoft - San Francisco,2017,"['Casual', 'Simulation']"
637701,Rocksmith® 2014 Edition – Remastered – Supergrass - “Alright”,Ubisoft - San Francisco,2017,"['Casual', 'Simulation']"
454750,Aeternum,Creaky Lantern Games,2017,"['Action', 'Indie']"
669940,Aeternum - Original Sound Track,Creaky Lantern Games,2013,"['Action', 'Indie']"
677570,Breakdance Academy,N/D,2017,['N/D']
657120,Flix and Chill 2: Millennials,Jason Lovett,2017,"['Casual', 'Indie', 'Simulation']"
677580,Simple Creature,N/D,2017,['N/D']
669970,Hard Reset,N/D,2017,['N/D']
660330,Ragnarok RE:START,Gravity Interactive,2017,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
659170,Super Flipside,Brian O'Keefe,2017,"['Action', 'Casual', 'Indie']"
597190,Lunaform,Chronobit Studios,2017,"['Action', 'Casual', 'Indie']"
657200,Hand Simulator,HFM Games,2017,['Simulation']
491370,Den vänstra handens stig,Newmark Software,2017,"['Adventure', 'Indie']"
526450,Hack Time,i273 LLC,2017,"['Adventure', 'Simulation', 'Strategy']"
657770,Hell Quest,YarGri,2017,"['Action', 'Casual', 'Indie']"
657740,Ballistic Attack,YarGri,2017,"['Casual', 'Indie', 'Strategy']"
628770,Tangledeep,Impact Gameworks,2017,"['Indie', 'RPG', 'Early Access']"
672220,Unlimited,"Tbjbu2,clragon,Trentipoo,Elad Levi,ErniSot",2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
665630,Marble Masters: The Pit,Polyart Inc.,2017,"['Action', 'Indie', 'Early Access']"
670440,Obscure - Challenge Your Mind™,RoboDev,2017,"['Adventure', 'Casual', 'Indie', 'Early Access']"
649820,Slime-san: Blackbird's Kraken,Fabraz,2017,"['Action', 'Adventure', 'Indie']"
619910,Just Cause™ 3: Multiplayer Mod,nanos GbR,2017,"['Action', 'Massively Multiplayer']"
655580,Micro Cosmic Worlds,N/D,2017,Education
659820,Symbiotic Overload,Electric Root,2017,"['Action', 'Casual', 'Indie']"
639130,Ultrawings,N/D,2017,"Adventure, Simulation"
637060,Tiny Tales: Heart of the Forest,Brave Giant LTD,2017,"['Adventure', 'Casual']"
583870,Punch! Landscape Design for Mac v19,Punch! Software,2017,['Design & Illustration']
553660,PWND,Skydance Interactive,2017,"['Action', 'Early Access']"
647840,Ironclads 2: Caroline Islands War 1885,Totem Games,2017,['Simulation']
666260,Formless Adventure,Joyous Raccoon,2017,"['Adventure', 'Indie']"
654880,Dream Daddy: A Dad Dating Simulator,Game Grumps,2017,"['Casual', 'Indie', 'Simulation']"
667520,Flight Unlimited 2K18,Flight Systems,2017,"['Simulation', 'Early Access']"
635341,Talisman: The Horus Heresy - Shadow Crusade,Nomad Games,2017,['Strategy']
676800,Dark Descent: The Blue Rose,Steve Antoniadis,2017,"['Adventure', 'Casual', 'Indie', 'RPG']"
668070,Circle Ball,WySix,2017,['Casual']
647810,Verto Studio VR,N/D,2017,"Animation & Modeling, Design & Illustration, Game Development"
612000,Overdriven Reloaded - Special Edition Upgrade,TOMAGameStudio,2017,"['Action', 'Indie']"
655080,Crazy Ball Adventures,FreezeNova,2017,"['Adventure', 'Casual', 'Indie']"
677380,Disco Destruction,N/D,2019,"Casual, Free to Play, Indie, Simulation"
610692,Tabletop Simulator - Three Kingdoms Redux,Berserk Games,2017,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
656940,The Theodore Adventures,norum82,2017,"['Adventure', 'Casual', 'Indie']"
655640,HOCKEY SPACE,tjern,2017,"['Action', 'Sports']"
659040,Intrusion Protocol,Somber Dawn Studios,2017,"['Action', 'Indie']"
639960,OzGrind Virtual Reality Showroom,N/D,2017,Simulation
670340,Mysterious Adventure of Michael,HUNTERS,2017,['Action']
650090,VeeR VR,N/D,2019,"Accounting, Animation & Modeling, Audio Production, Design & Illustration, Education, Photo Editing, Software Training, Utilities, Video Production, Web Publishing, Game Development"
665780,Juke,Jello Godfri,2017,"['Indie', 'Early Access']"
669960,The Dungeon Power,"Henri Osbourne,Giovanna Lopes",2017,['Indie']
665430,Rich life simulator VR,N/D,N/D,"['Simulation', 'Casual', 'Indie']"
665740,Book Of Potentia 2,SolarByte,2017,"['Free to Play', 'Indie']"
656550,Shadow Bug,Muro Studios,2017,"['Action', 'Adventure', 'Indie']"
680120,The Moon Night,FarBox Games,2017,"['Action', 'Adventure', 'Casual', 'Indie']"
661520,Archangel,Frogames,2017,['RPG']
664440,Cognizant Protocol,Nilem Studio,2017,"['Adventure', 'Indie', 'Simulation']"
670810,Family cobweb,bch waves studio,2017,"['Adventure', 'Casual', 'Indie']"
525460,Sullen: Light is Your Friend,"FranticDreamer,SpoNk",2017,"['Adventure', 'Indie', 'Early Access']"
671490,Princess Sahirah is a Spoiled Brat!,Corey Wurts,2017,"['Adventure', 'RPG']"
640600,Bleeding Kansas,N/D,2017,"Action, Indie, Early Access"
666290,Virus Z,Falco Software,2017,"['Action', 'Adventure', 'Indie']"
662870,The Cerberus Project: Horde Arena FPS,Ilya Gorodetskov,2017,"['Action', 'Indie']"
660030,Fantasy Mosaics 18: Explore New Colors,Andy Jurko,2016,"['Casual', 'Indie']"
657700,The Automatician,DreamPunks,2017,"['Adventure', 'Casual', 'Indie']"
658050,Dragons' Twilight,G. A. Williams,2017,['RPG']
656290,The Tritan Initiative,G. Malta,2017,"['Action', 'Casual', 'Indie', 'Simulation']"
337890,Dysfunctional Systems: Orientation,Dischan Media,2017,"['Casual', 'Indie']"
617620,Disturbed 2,Iblackpen,2018,"['Adventure', 'Indie']"
665730,Fight Sparring VR,N/D,2017,"Indie, Simulation, Sports"
661570,ROAD OF DANGER,Atriagames,2017,"['Action', 'Adventure', 'Indie']"
469830,Fable Fortune,"Mediatonic,Flaming Fowl Studios",2017,"['Strategy', 'Early Access']"
663060,Cycle (轮回),Yaka,2017,"['Indie', 'Simulation']"
647740,Airmen,Airborne Games,2017,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']"
446550,Infinite Mini Golf,N/D,2017,"Casual, Indie, Sports"
682380,Tree of Savior - Reset Pack for NA Servers,"IMCGAMES Co.,Ltd.",2017,"['Free to Play', 'Massively Multiplayer', 'RPG']"
682400,Tree of Savior - Reset Pack for SEA Servers,"IMCGAMES Co.,Ltd.",2017,"['Free to Play', 'Massively Multiplayer', 'RPG']"
682410,Tree of Savior - Reset Pack for SA Servers,"IMCGAMES Co.,Ltd.",2017,"['Free to Play', 'Massively Multiplayer', 'RPG']"
682390,Tree of Savior - Reset Pack for EU Servers,"IMCGAMES Co.,Ltd.",2017,"['Free to Play', 'Massively Multiplayer', 'RPG']"
670430,Colorless Life,HIPIX,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
463700,Super Cloudbuilt,"Coilworks,Double Eleven",2017,"['Action', 'Indie']"
626546,Fate/EXTELLA - Transient Casual,Marvelous Inc.,2017,['Action']
626545,Fate/EXTELLA - Black Bushin Super Skeleton,Marvelous Inc.,2017,['Action']
626544,Fate/EXTELLA - Flower Co-ordinator,Marvelous Inc.,2017,['Action']
626543,Fate/EXTELLA - Young Lancer,Marvelous Inc.,2017,['Action']
626542,Fate/EXTELLA - British Waiter,Marvelous Inc.,2017,['Action']
626541,Fate/EXTELLA - Mr. Li's Ruffian Get-Up,Marvelous Inc.,2017,['Action']
462770,Pyre,Supergiant Games,2017,"['Action', 'Indie', 'RPG']"
643390,Pyre: Original Soundtrack,Supergiant Games,2017,"['Action', 'Indie', 'RPG']"
626540,Fate/EXTELLA - Slash and Connect,Marvelous Inc.,2017,['Action']
626535,Fate/EXTELLA - Summer Memory,Marvelous Inc.,2017,['Action']
626534,Fate/EXTELLA - Mecha Lady Medusa,Marvelous Inc.,2017,['Action']
626533,Fate/EXTELLA - Cheerleader,Marvelous Inc.,2017,['Action']
626536,Fate/EXTELLA - Girl from Orléans,Marvelous Inc.,2017,['Action']
626532,Fate/EXTELLA - Altera Next Door,Marvelous Inc.,2017,['Action']
626531,Fate/EXTELLA - Spring Casual,Marvelous Inc.,2017,['Action']
641000,LEGO® Worlds: Classic Space Pack,"TT Games,Traveller's Tales",2017,['Adventure']
626530,Fate/EXTELLA - Deep Crimson Dress,Marvelous Inc.,2017,['Action']
626523,Fate/EXTELLA - April Magical,Marvelous Inc.,2017,['Action']
626521,Fate/EXTELLA - Mysterious Heroine Outfit,Marvelous Inc.,2017,['Action']
626522,Fate/EXTELLA - Original Mythic Outfit,Marvelous Inc.,2017,['Action']
626520,Fate/EXTELLA - Gorgon Variant,Marvelous Inc.,2017,['Action']
623200,Fate/EXTELLA - Sable Mage Outfit,Marvelous Inc.,2017,['Action']
623198,Fate/EXTELLA - Charming Bunny,Marvelous Inc.,2017,['Action']
623197,Fate/EXTELLA - Sweet Room Dream,Marvelous Inc.,2017,['Action']
623196,Fate/EXTELLA - Gravure Vacances,Marvelous Inc.,2017,['Action']
623195,Fate/EXTELLA - Praise My Charming Beauty,Marvelous Inc.,2017,['Action']
623194,Fate/EXTELLA - Resort Vacances,Marvelous Inc.,2017,['Action']
623193,Fate/EXTELLA - Black Speedo,Marvelous Inc.,2017,['Action']
623191,Fate/EXTELLA - Vacances d'été,Marvelous Inc.,2017,['Action']
623190,Fate/EXTELLA - Rose Vacances,Marvelous Inc.,2017,['Action']
676590,Golden Fever,Sergej110,2017,"['Action', 'Adventure', 'Casual', 'Indie']"
623192,Fate/EXTELLA - Casual Vacances,Marvelous Inc.,2017,['Action']
648190,Aliens In The Yard,N/D,2017,"Action, Indie, Simulation"
673540,Mogo Invasion,He Wenjie,2017,"['Indie', 'Simulation', 'Strategy']"
652800,Sojourner,Michael Squirrel,2017,"['Adventure', 'RPG']"
657290,Blind Men,Man-Eater Games,2017,['Indie']
668660,CUR3D Maker Edition,RUHRSOURCE GmbH,2017,"['Animation & Modeling', 'Design & Illustration', 'Education', 'Utilities']"
651480,Onirim - Crossroads and Dead Ends expansion,"Asmodee Digital,Playsoft,Z-Man Games",2017,"['Casual', 'Strategy']"
651470,Onirim - Solitaire Card Game,"Asmodee Digital,Playsoft,Z-Man Games",2017,"['Casual', 'Free to Play', 'Strategy']"
651481,Onirim - The Door to the Oniverse expansion,"Asmodee Digital,Playsoft,Z-Man Games",2017,"['Casual', 'Strategy']"
679040,Lepofrenia OST,SEA - EYE GS,2017,"['Adventure', 'Indie', 'RPG']"
611850,Tragedy of Prince Rupert,Spytihněv,2017,"['Action', 'Indie']"
682460,Galactic Junk League - Cyber Launch Pack,Pixel Federation,2017,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']"
562590,Galactic Junk League,Pixel Federation,2017,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']"
656460,Vostok Inc.,Nosebleed Interactive,2017,"['Action', 'Casual', 'Indie']"
682520,Galactic Junk League - Pirate Launch Pack,Pixel Federation,2017,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']"
682540,Galactic Junk League - Starter Launch Pack,Pixel Federation,2017,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']"
664650,Canadian Football 2017,Canuck Play Inc.,2017,"['Indie', 'Sports']"
446270,UnnyWorld - Battle Royale,Unnyhog,2017,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']"
674920,Fantasy Grounds - Underworld Races & Classes (5E),"SmiteWorks USA, LLC",2017,"['Indie', 'RPG', 'Strategy']"
684610,Aerofly FS 2 - Q400,IPACS,2017,"['Indie', 'Simulation']"
674950,Fantasy Grounds - Underworld Races & Classes (PFRPG),"SmiteWorks USA, LLC",2017,"['Indie', 'RPG', 'Strategy']"
456740,Doctor Kvorak's Obliteration Game,N/D,2017,"Adventure, Indie"
637110,Runes of Avalon - Path of Magic,Anawiki Games,2017,"['Casual', 'Indie']"
671820,Doctor Kvorak's Obliteration Game - Original Soundtrack,Freekstorm,2017,"['Adventure', 'Indie']"
665300,Stream Avatars,Travis Miller,2017,"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Utilities', 'Video Production', 'Web Publishing']"
528160,Solstice Chronicles: MIA,Ironward,2017,"['Action', 'Indie', 'RPG', 'Strategy']"
682600,Pathfinder Adventures - Upgrade to Obsidian Edition,Obsidian Entertainment,2017,"['RPG', 'Strategy']"
603700,The Low Road,XGen Studios,2017,"['Adventure', 'Indie']"
672720,Crime Solitaire 2: The Smoking Gun,Desktop Gaming,2014,['Casual']
682170,Witchkin,Coven Games,2017,"['Action', 'Indie', 'Early Access']"
487120,Citadel: Forged with Fire,"Blue Isle Studios,Virtual Basement LLC",2017,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
669310,Brave Path,GooDCrafter,2017,"['Indie', 'RPG']"
632880,The Majesty of Colors Remastered,Future Proof Games,2017,"['Adventure', 'Casual', 'Indie']"
678430,Mayan Prophecies: Cursed Island Collector's Edition,Elefun Games,2017,"['Adventure', 'Casual']"
576120,Purgatory II,"New Reality Games,Eduard Mirica",2017,"['Adventure', 'Indie', 'Strategy', 'Early Access']"
549100,GravNewton,"JOZGames,Use Your Head - Games",2017,"['Action', 'Casual', 'Indie']"
657010,Lucky Night: Texas Hold'em VR,N/D,2017,"Casual, Free to Play"
666780,4th of July VR,N/D,2017,"Action, Casual, Simulation"
674420,Piece of Memory,MATRE,2017,"['Action', 'Adventure']"
653970,Virtual Temple: Order of the Golden Dawn,N/D,2017,Simulation
681170,SUDOKU,Hannibal Stuff,2017,"['Casual', 'Indie']"
386180,Crossout,Targem Games,2017,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']"
595430,Sky Knights,Hampus Bankler,2017,"['Action', 'Indie', 'Strategy', 'Early Access']"
670850,Sokoban Land DX,lightUP,2017,"['Adventure', 'Casual', 'Indie']"
684110,Sokoban Land DX - PaperToys,lightUP,2017,"['Casual', 'Indie']"
349790,Galaxy of Pen & Paper,Behold Studios,2017,"['Indie', 'RPG']"
670700,Command LIVE - Pole Positions,WarfareSims,2017,"['Simulation', 'Strategy']"
665310,Tank Battle: Pacific,HexWar Games,2017,['Strategy']
563420,Obscura,N/D,2017,"Indie, Simulation"
596950,Rat Simulator,Visualnoveler,2017,"['Casual', 'Indie', 'Simulation']"
393080,Call of Duty®: Modern Warfare® Remastered,"Raven Software,Beenox",2017,['Action']
