Id_juego,Nombre,Género
590190,Rocksmith® 2014 Edition – Remastered – James Bay - “Let It Go”,"Casual, Simulation, "
590191,Rocksmith® 2014 Edition – Remastered – Jack Johnson - “Banana Pancakes”,"Casual, Simulation, "
499890,Aaero,"Action, Indie, "
473610,Shock Tactics,"RPG, Strategy, "
590192,Rocksmith® 2014 Edition – Remastered – Joe Satriani - “Surfing with the Alien”,"Casual, Simulation, "
590193,Rocksmith® 2014 Edition – Remastered – 311 - “All Mixed Up”,"Casual, Simulation, "
578280,A Rose in the Twilight / ロゼと黄昏の古城 - Digital Art Book / デジタル・アートブック,"Adventure, Strategy, "
578281,A Rose in the Twilight / ロゼと黄昏の古城 - Digital Soundtrack / デジタル・サウンドトラック,"Adventure, Strategy, "
548840,A Rose in the Twilight / ロゼと黄昏の古城,"Adventure, Strategy, "
619930,Spring Bonus,"Casual, "
587400,Snow Moto Racing Freedom,"Action, Indie, Racing, Simulation, Sports, "
606300,Divine Ascent,"Casual, Indie, Strategy, "
256460,Cosmic Star Heroine,"Indie, RPG, "
549550,Robotpencil Presents: How To Improve Your Weaknesses,"Design & Illustration, "
593051,Dead Rising 4 - Frank Rising,"Action, "
549590,Robotpencil Presents: Power of Lighting,"Design & Illustration, "
549570,Robotpencil Presents: Painting Rusty Armor,"Design & Illustration, "
621430,Robotpencil Presents: Insight: Design Practically,"Design & Illustration, "
596810,Save Their Souls,"Casual, Indie, "
622580,Escape Lizards - OST,"Action, Indie, "
534930,The Eyes of Ara Original Soundtrack,"Adventure, Indie, "
592060,Sons of Triskelion,"Adventure, Casual, Indie, RPG, Simulation, Strategy, "
534931,The Eyes of Ara Castle Maps,"Adventure, Indie, "
622110,Tornuffalo - Full-Body Action with Vive Trackers,"Action, "
500218,Train Simulator: North Jersey Coast & Morristown Lines Route Add-On,"Simulation, "
602814,FSX Steam Edition: Night Environment: France Add-On,"Simulation, "
500247,Train Simulator: NJ TRANSIT® Arrow III EMU Add-On,"Simulation, "
500238,FSX Steam Edition: Beechcraft ®T-34B Mentor ® Add-On,"Simulation, "
597720,Stunt Toys,"Action, Indie, Racing, "
582576,X-Plane 11 - Add-on: Aerosoft - Airport Berlin-Tegel,"Simulation, "
542220,Rumpus,"Action, Casual, Indie, "
609940,KROSMAGA,"Casual, Free to Play, Massively Multiplayer, Strategy, "
622200,Cursery: The Crooked Man and the Crooked Cat Collector's Edition,"Adventure, Casual, "
594870,Yu-Gi-Oh! GX,"N/D, "
555830,Vecitas,"Action, Casual, Indie, Massively Multiplayer, "
578500,Fantasy Grounds - Mini-Dungeon #018: Neotomas' Paradise (PFRPG),"Indie, RPG, Strategy, "
620930,Fantasy Grounds - Red Dragons (Token Pack),"Indie, RPG, Strategy, "
620950,Fantasy Grounds - Silver Dragons (Token Pack),"Indie, RPG, Strategy, "
620920,Fantasy Grounds - Green Dragons (Token Pack),"Indie, RPG, Strategy, "
621780,Virtually Impossible,"Action, Adventure, Casual, Indie, Racing, Simulation, "
620910,Fantasy Grounds - Gold Dragons (Token Pack),"Indie, RPG, Strategy, "
612150,Conran - The dinky Raccoon,"Action, Indie, Strategy, "
500240,TS Marketplace: Munich to Garmisch Scenario Pack 01 Add-On,"Simulation, "
500216,TS Marketplace: Köln Koblenz Scenario Pack 01 Add-On,"Simulation, "
414530,Skyforge,"Free to Play, Massively Multiplayer, RPG, "
546372,Skyforge - Master Booster Pack,"Free to Play, Massively Multiplayer, RPG, "
546371,Skyforge - Pro Booster Pack,"Free to Play, Massively Multiplayer, RPG, "
546370,Skyforge - Starter Booster Pack,"Free to Play, Massively Multiplayer, RPG, "
546373,Skyforge - Class Booster Pack,"Free to Play, Massively Multiplayer, RPG, "
602750,Skyforge - Free Steam Welcome Gift,"Free to Play, Massively Multiplayer, RPG, "
546374,Skyforge - Costume Booster Pack,"Free to Play, Massively Multiplayer, RPG, "
617001,Warface - Engineer Tournament Pack,"Action, Free to Play, Massively Multiplayer, "
616840,Warface - Crysis Female Nanosuit Pack,"Action, Free to Play, Massively Multiplayer, "
616960,Warface - Crysis Male Nanosuit Pack,"Action, Free to Play, Massively Multiplayer, "
616980,Warface - Rifleman Tournament Pack,"Action, Free to Play, Massively Multiplayer, "
617000,Warface - Medic Tournament Pack,"Action, Free to Play, Massively Multiplayer, "
616990,Warface - Sniper Tournament Pack,"Action, Free to Play, Massively Multiplayer, "
554810,The Wild Eternal,"Adventure, "
612890,Link Twin,"Casual, Indie, "
619280,Gloom,"Action, Adventure, Indie, "
489140,Mr. Shifty,"Action, Adventure, Indie, "
615650,The Professor Presents: #GotHandles,"Free to Play, Simulation, Sports, "
620470,Gloom Official Soundtrack,"Action, Adventure, Indie, "
615260,Mr. Shifty OST,"Action, Adventure, Indie, "
587610,Fantasy Grounds - Mini-Dungeon #020: Sepulchre of the Witching Hour's Sage (PFRPG),"Indie, RPG, Strategy, "
582540,Project Highrise: Las Vegas,"Simulation, Strategy, "
592320,The Ruins: VR Escape the Room,"Action, Adventure, Indie, Strategy, "
579270,Ashes of the Singularity: Escalation - Inception DLC,"Indie, RPG, Simulation, Strategy, "
621140,EGG HUNT VR,"Adventure, Casual, Simulation, "
499560,Fourtex Jugo,"Casual, Indie, Strategy, "
623790,Zaccaria Pinball - Circus 2017 Table,"Casual, Free to Play, Simulation, Sports, "
615150,Twist of Destiny,"Adventure, Indie, RPG, Early Access, "
624660,Free Enterprise,"N/D, "
585360,Steampunk Syndicate,"Action, Casual, Indie, Strategy, "
566190,The Search,"Adventure, Indie, "
619600,Wrecked: Get Your Ship Together,"Action, Free to Play, "
616050,Hello inc VR,"Action, Casual, Indie, Early Access, "
587310,Soma Spirits: Rebalance,"Indie, RPG, "
600500,LASER STRIKERS,"Casual, Indie, Sports, Strategy, "
618661,RPG Maker MV - Medieval Dungeons,"Design & Illustration, Web Publishing, "
618662,RPG Maker MV - Medieval Bosses,"Design & Illustration, Web Publishing, "
618663,RPG Maker MV - Time Fantasy: Winter Tiles,"Design & Illustration, Web Publishing, "
618664,RPG Maker MV - Spanish Guitar Strings,"Design & Illustration, Web Publishing, "
527380,Captain Kaon,"Action, Indie, "
564210,Fishermurs,"Action, Indie, Massively Multiplayer, "
622550,Final Cut: Encore Collector's Edition,"Adventure, Casual, "
603250,My Own Little Planet,"Action, Adventure, Casual, Indie, Strategy, "
624360,My own little planet - Official Soundtrack,"Indie, "
580950,Arcane Maelstrom,"Action, Adventure, RPG, "
616240,Premium Pool Arena,"Casual, Sports, "
622130,Aesthetic Melody - Soundtrack,"Action, Adventure, Indie, "
586750,Sonny,"Indie, RPG, Strategy, "
545980,Voodoo Vince: Remastered,"Action, Adventure, "
569692,Toukiden 2 - Mission Collection Set 4,"Action, "
607670,Puzzle Guardians,"Casual, Indie, RPG, "
619720,Witch of Ice Kingdom,"Indie, RPG, "
568840,GunHero,"Action, Indie, "
590200,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers Song Pack,"Casual, Simulation, "
590195,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Redemption Song”,"Casual, Simulation, "
613960,Sailor Moon R: The Movie,"N/D, "
579950,Marvel's Guardians of the Galaxy: The Telltale Series,"Adventure, "
228360,Full Throttle Remastered,"Adventure, "
590198,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Could You Be Loved”,"Casual, Simulation, "
572050,Call to Power II,"Strategy, "
590199,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Buffalo Soldier”,"Casual, Simulation, "
585240,Return to Zork,"Adventure, "
569220,Spycraft: The Great Game,"Adventure, "
559680,Vampire: The Masquerade - Redemption,"RPG, "
570580,Zork Anthology,"Adventure, "
570680,Zork: Grand Inquisitor,"Adventure, "
597070,Watch_Dogs® 2 - Retro Modernist Pack,"Action, Adventure, "
597071,Watch_Dogs® 2 - Glow_Pro Pack,"Action, Adventure, "
532170,WaveLand,"Action, Adventure, Indie, Racing, "
592780,Bang Bang Car,"Casual, Indie, Racing, Sports, Early Access, "
621520,WaveLand - Soundtrack,"Indie, "
592830,Ride 2 Free Bikes Pack 6,"Racing, Simulation, Sports, "
582578,X-Plane 11 - Add-on: Aerosoft - Airport Zurich V2,"Simulation, "
410900,Forts,"Action, Strategy, "
612430,Epic Mayhem,"Action, Casual, Indie, Racing, Sports, "
624840,SpellForce 2 Soundtrack,"Action, RPG, "
556223,FSX Steam Edition: Discover USA Add-On,"Simulation, "
609730,Fantasy Grounds - Codex Infernus: The Savage Guide to Hell (Savage Worlds),"Indie, RPG, Strategy, "
558110,Odyssey - The Next Generation Science Game,"Adventure, Indie, "
614880,Battle for Enlor,"Strategy, "
605670,Fantasy Grounds - B04 The Cave Beast Hoard (PFRPG),"Indie, RPG, Strategy, "
621200,Fantasy Grounds - Ddraig Goch's Tyranny 1 (Token Pack),"Indie, RPG, Strategy, "
621180,Fantasy Grounds - Ddraig Goch's Samhain Undead 1 (Token Pack),"Indie, RPG, Strategy, "
584880,Pixel Sand,"Adventure, Casual, Simulation, "
598940,Doodle Mafia,"Casual, Indie, Simulation, "
607200,Tanki X,"Action, Free to Play, Massively Multiplayer, Early Access, "
263720,Brawlout,"Action, Casual, Indie, Early Access, "
533480,Academagia: The Making of Mages,"Adventure, Indie, RPG, Simulation, Strategy, "
544300,Memory of a Broken Dimension,"Adventure, Indie, Simulation, "
556850,Handy Dice,"Utilities, Early Access, "
563560,Alien Swarm: Reactive Drop,"Action, Free to Play, "
459220,Halo Wars: Definitive Edition,"Strategy, "
582400,Alien Swarm: Reactive Drop Dedicated Server,"N/D, "
612840,Boxplosion,"Casual, Indie, Simulation, "
607040,Grimoire Chronicles,"Adventure, Casual, Indie, RPG, Strategy, "
619940,Everything OST,"Casual, Indie, RPG, Simulation, "
546350,Craft Keep VR,"Adventure, Simulation, Strategy, "
623270,AppGameKit - GameGuru Loader,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities, Web Publishing, "
620710,TankBlitz,"Action, Adventure, Indie, "
623460,Haunted Legends: The Bronze Horseman Collector's Edition,"Adventure, Casual, "
534560,Ramify,"Casual, Indie, "
574890,Forgotten Chambers,"Action, Adventure, Indie, "
590560,"Filthy, Stinking, Orcs!","Action, Indie, Strategy, "
615610,Orbt XL,"Action, Casual, Indie, "
464530,猫肉「Cat Meat」,"Casual, Indie, "
627680,Death Note,"N/D, "
587970,Dead Drop,"Action, Casual, Indie, Strategy, "
628750,aMAZE 2,"Casual, Indie, "
582110,Baskhead Training,"Action, Casual, Sports, "
628980,Fantasy Grounds - Winged Fiends (Token Pack),"Indie, RPG, Strategy, "
629490,Fantasy Grounds - Animals (Token Pack),"Indie, RPG, Strategy, "
628310,Fantasy Grounds - No Legged Fiends (Token Pack),"Indie, RPG, Strategy, "
626240,Fantasy Grounds - Four-Legged Fiends (Token Pack),"Indie, RPG, Strategy, "
626740,Fantasy Grounds - Two-Legged Fiends (Token Pack),"Indie, RPG, Strategy, "
625450,Fantasy Grounds - Many-Legged Fiends (Token Pack),"Indie, RPG, Strategy, "
625060,Fantasy Grounds - Elves (Token Pack),"Indie, RPG, Strategy, "
624110,Fantasy Grounds - More Monsters 4 (Token Pack),"Indie, RPG, Strategy, "
624540,Fantasy Grounds - More Monsters 3 (Token Pack),"Indie, RPG, Strategy, "
622520,Fantasy Grounds - Pulp Gear Toolkit (Savage Worlds),"Indie, RPG, Strategy, "
622070,Fantasy Grounds - Fantasy Bestiary Toolkit (Savage Worlds),"Indie, RPG, Strategy, "
621110,Fantasy Grounds - Setting: Necessary Evil (Savage Worlds),"Indie, RPG, Strategy, "
623560,Fantasy Grounds - Evernight (Savage Worlds),"Indie, RPG, Strategy, "
620730,Fantasy Grounds - I1 Into the Unknown: Vakhund (Castles & Crusades),"Indie, RPG, Strategy, "
604800,Fantasy Grounds - Hellfrost: The Fey Tower and Deadly Glade (Savage Worlds),"Indie, RPG, Strategy, "
497570,Building the Great Wall of China 2,"Casual, Strategy, "
564830,Building the Great Wall of China 2 - Collector's Edition,"Casual, Strategy, "
592420,"Games of Glory - ""Byorn Pack""","Action, Strategy, "
620090,Fantasy Grounds - Daring Tales of Adventure #02 - Web of the Spider Cult (Savage Worlds),"Indie, RPG, Strategy, "
508402,DRAGON BALL XENOVERSE 2 - DB Super Pack 3,"Action, Adventure, Casual, Massively Multiplayer, "
615670,SOLITUNE,"Adventure, Casual, Indie, "
624550,Spiritual Warfare & Wisdom Tree Collection,"Action, Adventure, RPG, "
604190,Storm Riders,"Action, Free to Play, Massively Multiplayer, RPG, "
389230,Fish or Die,"Casual, Indie, Sports, Strategy, "
573831,Tom Clancy's Ghost Recon® Wildlands - Narco Road,"Action, Adventure, "
574050,DRAGON QUEST HEROES™ II,"Action, RPG, "
597076,Watch_Dogs® 2 - Mega Pack,"Action, Adventure, "
552920,Sailaway - The Sailing Simulator,"Indie, Simulation, Early Access, "
579110,Interkosmos,"Action, Adventure, Indie, Simulation, "
564950,Starfighter Origins,"Simulation, "
608470,One-Punch Man,"Action, "
590201,Rocksmith® 2014 Edition – Remastered – Royal Blood Song Pack,"Casual, Simulation, "
629630,Ruin of the Reckless - Collectors Edition Art Pack,"Action, Adventure, Indie, RPG, "
629620,Ruin of the Reckless - Soundtrack,"Action, Adventure, Indie, RPG, Strategy, "
606950,Army General,"Strategy, "
415590,Earthfall,"Action, Early Access, "
626780,Botanica: Into the Unknown Collector's Edition,"Adventure, Casual, "
578340,Earthfall Soundtrack,"Action, "
436070,Nadia Was Here,"Adventure, Indie, RPG, Strategy, "
561548,Admiral Swiggins - Awesomenauts Character,"Action, Indie, Strategy, "
561547,Ayla - Awesomenauts Character,"Action, Indie, Strategy, "
561555,Chucho Krokk - Awesomenauts Character,"Action, Indie, Strategy, "
561535,Clunk - Awesomenauts Character,"Action, Indie, Strategy, "
561537,Coco Nebulon - Awesomenauts Character,"Action, Indie, Strategy, "
561558,Deadlift - Awesomenauts Character,"Action, Indie, Strategy, "
561536,Derpl Zork - Awesomenauts Character,"Action, Indie, Strategy, "
561530,Froggy G - Awesomenauts Character,"Action, Free to Play, Indie, Strategy, "
561554,Professor M. Yoolip - Awesomenauts Character,"Action, Indie, Strategy, "
561539,Raelynn - Awesomenauts Character,"Action, Indie, Strategy, "
561543,Genji the Pollen Prophet - Awesomenauts Character,"Action, Indie, Strategy, "
561545,Rocco - Awesomenauts Character,"Action, Indie, Strategy, "
561544,Sentry X-58 - Awesomenauts Character,"Action, Indie, Strategy, "
561552,Scoop of Justice - Awesomenauts Character,"Action, Indie, Strategy, "
561531,Sheriff Lonestar - Awesomenauts Character,"Action, Free to Play, Indie, Strategy, "
561541,Vinnie and Spike - Awesomenauts Character,"Action, Indie, Strategy, "
561540,Skølldir - Awesomenauts Character,"Action, Indie, Strategy, "
561532,Voltar the Omniscient - Awesomenauts Character,"Action, Indie, Strategy, "
561550,Skree - Awesomenauts Character,"Action, Indie, Strategy, "
561534,Yuri - Awesomenauts Character,"Action, Indie, Strategy, "
605954,Blue Medusa - Awesomenauts Droppod,"Action, Indie, Strategy, "
605958,Dark Weaver - Awesomenauts Droppod,"Action, Indie, Strategy, "
605956,Gorgos Embryo - Awesomenauts Droppod,"Action, Indie, Strategy, "
605959,Hellion T-50 - Awesomenauts Droppod,"Action, Indie, Strategy, "
605955,Leviathan - Awesomenauts Droppod,"Action, Indie, Strategy, "
398916,Armello - The Bandit Clan,"Adventure, Indie, RPG, Strategy, "
605960,Kosmos DAK Wraith - Awesomenauts Droppod,"Action, Indie, Strategy, "
605953,Nautilon Pod - Awesomenauts Droppod,"Action, Indie, Strategy, "
605961,Mikolev's Spectre - Awesomenauts Droppod,"Action, Indie, Strategy, "
446030,Corroded,"Action, Indie, Early Access, "
594890,Yu-Gi-Oh! ARC-V,"N/D, "
605957,Plague Needle - Awesomenauts Droppod,"Action, Indie, Strategy, "
629930,What Remains of Edith Finch - Soundtrack,"Adventure, Indie, "
418060,Battle Riders,"Action, Casual, Indie, Racing, Simulation, "
586770,MEGALOMANIAC,"Adventure, Casual, Simulation, Strategy, "
480770,Dreamals,"Action, Casual, Indie, "
628680,Hellpoint Demo,"Action, Adventure, Free to Play, Indie, RPG, "
567030,Under Leaves,"Casual, Indie, "
613330,Blackjack Bailey VR,"Casual, Indie, Simulation, "
505330,Apocalipsis,"Adventure, Indie, "
618840,Samhain World,"Action, Adventure, Casual, Indie, RPG, Early Access, "
622450,theHunter™: Call of the Wild - Tents & Ground Blinds,"Adventure, Simulation, Sports, "
616000,Riptale,"Action, Adventure, Indie, "
336300,Hearthlands,"Indie, Simulation, Strategy, "
618950,Agatha Knife,"Adventure, Indie, "
428200,Attack Heroes,"Adventure, Indie, RPG, Strategy, "
626500,30th Century Post Office,"Indie, Early Access, "
424840,Little Nightmares,"Adventure, "
486830,Attack heroes - Soundtrack,"Adventure, Indie, RPG, Strategy, "
601710,Little Nightmares – Original Soundtrack,"Adventure, "
509510,Holos,"Utilities, "
628610,AIRIS,"Casual, Free to Play, Indie, Simulation, "
528260,TITAN SLAYER,"Action, "
369700,Tanzia,"Action, Adventure, Indie, RPG, Early Access, "
624900,COMET STRIKE,"Action, Casual, "
592300,Slowdrive,"Indie, Racing, "
628960,Journey to Alien Worlds,"Adventure, Casual, Indie, Simulation, "
627310,Narcissu 10th Anniversary Soundtrack,"Casual, Indie, "
562290,Knights of Galiveth,"Action, Indie, RPG, "
631320,Zup! Zero - DLC,"Casual, Indie, "
582810,Awesome Metal Detecting,"Action, Indie, Massively Multiplayer, Simulation, "
630780,Peak Angle: Europe Country Road Track,"Massively Multiplayer, Racing, Simulation, Sports, "
624720,Arnez J: Racially Motivated,"N/D, "
624700,Bill Hicks: One Night Stand,"N/D, "
624670,Gina Yashere: Laughing to America,"N/D, "
624730,Gallagher: The Bookkeeper,"N/D, "
624790,Richard Jeni: Platypus Man,"N/D, "
624810,That Guy Who Was In That Thing,"N/D, "
629110,Dark Parables: Ballad of Rapunzel Collector's Edition,"Adventure, Casual, "
457890,TumbleSeed,"Action, Adventure, Indie, "
625490,Mickey Cucchiella: Short Stories,"N/D, "
580150,Xbird,"Action, Casual, Indie, Massively Multiplayer, "
581380,Clockwise,"Adventure, Indie, "
615770,Nancy Drew®: Message in a Haunted Mansion,"Adventure, "
486670,Easy French™ Platinum,"Education, "
628420,NGHTMN,"Adventure, Casual, Indie, "
608830,Project:surviving,"Adventure, Casual, Indie, Simulation, "
604200,Night of Terror,"Adventure, Indie, RPG, "
607230,ClockwiZZZe,"Casual, Indie, "
509610,Beachhead 2000,"Action, Casual, Simulation, "
608480,K - The Complete Series,"N/D, "
600350,VectorWars VR,"Action, Adventure, Casual, Indie, "
614770,Beachhead: DESERT WAR,"Action, Casual, "
632320,Tower!2011:SE - Seattle [KSEA] Airport,"Indie, Simulation, "
630480,Tower!2011:SE - Chicago [KORD] Airport,"Indie, Simulation, "
632310,Tower!2011:SE - Frankfurt [EDDF] Airport DLC,"Indie, Simulation, "
